total_transactions,sent_received_ratio,transaction_density,value_range_sent,value_range_received,avg_value_ratio,total_ether_moved,balance_ratio,fan_in,fan_out,fan_in_out_ratio,unique_address_ratio,is_hub,active_lifespan_hours,avg_time_between_sent,avg_time_between_received,time_regularity,is_short_lived,contract_interaction_rate,contract_value_ratio,created_contracts_flag,erc20_activity_rate,erc20_sent_received_ratio,erc20_unique_tokens_sent,erc20_unique_tokens_received,erc20_token_diversity,erc20_avg_value_ratio,high_value_low_frequency,rapid_drain_indicator,dormancy_score,anomaly_score,FLAG
19,0.117647058816609,2.054131289390535e-05,0.495,0.95992,5.687737424257436,3.7042403550000005,0.1982161750953074,9,2,4.49999999775,0.5789473683905817,1,15416.087,375.98,54365.49,0.006915784259463,0,0.0,0.0,0,0.42105263157894735,0.0,0.0,8.0,8.0,0.0,10.495319013152855,0.6691478892699083,10.910395103973471,0.11368423233245703,0
44,0.9999999999545455,0.0003407505169533837,0.53789,0.53789,0.9991379282528994,43.05911056,0.0004313605125142334,1,1,0.9999999989999999,0.0454545454535124,0,2152.112166666667,0.88,5868.52,0.00014995262860139353,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.962658057904872,0.9991376509118883,8.677678053601017,0.17311299107159397,0
5,1.49999999925,0.44326241134751776,1607.637799,169.21387000000004,0.6666661949018825,4001.9985850000003,3.53550599768552e-07,2,3,0.6666666664444444,0.9999999998,0,0.188,3.74,0.03,124.66666251111127,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.317047010733722,0.9999992928530735,1.5623463049002497,0.40417458557973773,0
535,0.9888475836394467,0.001487045347350584,1697.849243,1697.849243,1.0112471073365212,7261.503416,1.5385244845278278e-05,3,2,1.49999999925,0.009345794392505895,0,5996.230500000001,4.79,1332.71,0.0035941802792778667,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.124755714518198,0.9999692299856415,7.199304862960407,0.17248134731359469,0
15,0.24999999997916666,0.00010201699848035479,0.20052400000000004,0.08574899999999999,3.8841442143299822,2.212825241,0.014694409835370091,3,1,2.9999999969999998,0.2666666666488889,0,2450.572,4470.21,11135.31,0.4014445938190853,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.178349608013514,0.971036776908782,9.65544405463934,0.16382912756568138,0
5,1.49999999925,0.24777006937561943,1389.784516,987.3577519999999,0.6666660569708481,4001.998169,4.5743824027210406e-07,2,3,0.6666666664444444,0.9999999998,0,0.3363333333333333,6.73,0.0,6730000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.8984146305606515,0.9999990849570215,2.0451088625993306,0.24933562511567822,0
122,0.9677419354682623,0.00022261951899111461,3.185816,3.208771,1.0497450422144101,115.12803915,-0.007879059329849803,1,1,0.9999999989999999,0.016393442622816445,0,9133.6705,39.26,8801.04,0.004460836446601258,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.376672961980862,1.015883263802532,9.08718920364313,0.17872600732909955,0
783,0.9974489795892922,0.000986099622357848,3.635671,3.81036,0.99648940803336,175.22455724,0.0030349128362674987,3,1,2.9999999969999998,0.00510855683268824,0,13233.957,9.76,2015.87,0.0048415820464589275,0,0.0,0.0,0,0.002554278416347382,0.0,0.0,2.0,2.0,0.0,5.427329456590281,0.9939485399471194,7.614129594023176,0.17087266886848812,0
2,0.9999999989999999,0.4,0.0,0.0,0.9994252434497676,1.641965424,0.00028723869139936364,1,1,0.9999999989999999,0.9999999995,0,0.08333333333333333,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1157536966443067,0.9994256863645957,0.0,0.36971823596801434,0
4,2.9999999969999998,0.06560603575528949,46.38468,0.0,0.33332820791749174,201.998446,7.69312849066278e-06,1,3,0.3333333332222222,0.99999999975,0,1.0161666666666667,20.32,0.0,20320000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.242527243200057,0.9999846138514853,3.0596455992976437,0.12170127804593464,0
5,1.49999999925,0.4230118443316413,1438.335849,719.517674,0.6666661949018825,4001.9985850000003,3.53550599768552e-07,2,3,0.6666666664444444,0.9999999998,0,0.197,3.94,0.0,3939999999.9999995,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.363778435544961,0.9999992928530735,1.597365331199831,0.38813520870866214,0
2,0.9999999989999999,2.0,0.0,0.0,0.9991596023331417,1.9982167400000002,0.00042037481858931135,1,1,0.9999999989999999,0.9999999995,0,0.016666666666666666,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40502767895019737,0.9991596026442354,0.0,1.6369031174025592,0
28,1.1538461537573965,2.8732990069878633e-05,8.994,0.185575,10.707170271289472,13.050083452,-0.8502366586360249,6,9,0.6666666665925925,0.5357142856951531,1,16241.493333333334,13554.51,59320.92,0.22849460190434964,0,0.0,0.0,0,0.03571428571428571,0.0,0.0,1.0,1.0,0.0,10.240376098382548,12.354402878000524,11.196520546101782,0.7383400663355086,0
4,2.9999999969999998,0.059568131049888305,44.899654,0.0,0.33332820791749174,201.998446,7.69312849066278e-06,1,3,0.3333333332222222,0.99999999975,0,1.1191666666666669,22.38,0.0,22379999999.999996,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.338895211037823,0.9999846138514853,3.1518809560439225,0.12648357520362136,0
447,0.9778761061903635,0.0011468453350783172,1.08521,1.08521,1.0189274080366446,51.2268691,0.0018123497420260584,3,3,0.9999999996666666,0.01342281879191628,1,6496.0808333333325,52.55,1673.24,0.03140613420667005,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.623745509797663,0.9963818579327328,7.454019472605949,0.17155732879646923,0
4,0.9999999995,0.012325516901365052,12.145626,3.9850059999999985,0.9999898415643568,201.9989738,5.080312937683447e-06,2,2,0.9999999995,0.99999999975,0,5.408833333333333,161.45,0.82,196.89024366232897,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.318290759715401,0.9999898395940595,5.095405272138073,0.16390362539772224,0
89,0.0,0.00039247952778274377,0.0,0.404831,0.0,19.17060345,0.9999999999478368,3,0,3000000000.0,0.033707865168160586,0,3779.3903333333337,0.0,2547.9,0.0,0,0.011235955056179775,0.0,1,0.02247191011235955,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.843417172535549,0.6425600050248252,0
20,1.857142856877551,0.00011792475775454043,1016.99,1148.88242,0.5384419806739047,5653.337224999999,1.8160073583790474e-05,3,8,0.374999999953125,0.5499999999725,1,2826.6611666666668,8476.96,8485.59,0.9989829817371567,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.427342454121238,0.9999636805191184,9.738822203480085,0.17356391061533494,0
390,0.31756756756649474,0.0003774400482937445,0.8702439999999998,0.9301029999999999,3.128662664258065,152.71233807,0.0032302773713715938,2,1,1.9999999979999998,0.007692307692287969,0,17221.278000000002,160.45,3439.84,0.046644611377259795,0,0.0,0.0,0,0.01282051282051282,0.0,0.0,5.0,5.0,0.0,7.671441108041076,0.9935602474312025,8.189047393591478,0.1712250017684875,0
6,0.0,2.6455942147909442e-05,0.0,24.08,0.0,28.08,0.9999999999643875,3,0,3000000000.0,0.49999999991666666,0,3779.8691666666664,0.0,37798.69,0.0,0,0.16666666666666666,0.0,1,0.3333333333333333,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10.54005618051585,0.6428499124852778,0
108,2.085714285654694,0.0001019288044289198,50.00100000000001,31.449254,0.39932542347760064,463.8111056,0.09117964845882902,25,40,0.624999999984375,0.6018518518462791,1,17659.385000000002,11962.67,5322.53,2.2475533252039446,0,0.0,0.0,0,1.1296296296296295,0.12475164003082526,11.0,65.0,76.0,0.8264796149405904,10.25152440684128,0.8328787589309942,9.757663774302344,0.11303073692224722,0
27,0.928571428505102,4.880055642755924e-05,113.857807,113.85725,1.076906909756869,952.4093859,7.506738284856809e-06,14,1,13.999999985999999,0.5555555555349794,1,9221.206333333334,4.08,39515.67,0.00010325017897962751,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.528640601899909,0.9999849866088328,10.584581129414524,0.17362573565992392,0
2,0.9999999989999999,0.41407867494824013,0.0,0.0,0.9763999511800024,0.039528363999999996,0.01193158381329458,1,1,0.9999999989999999,0.9999999995,0,0.0805,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.046081852273904086,0.9764181511790924,0.0,0.3731354795793472,0
223,0.6766917293182204,0.000191916081552114,0.7071839999999999,1.18773,1.469041421140854,159.20415856,0.0029649044865818685,3,1,2.9999999969999998,0.017937219730861268,0,19366.103333333333,219.89,8587.79,0.02560495773650431,0,0.0,0.0,0,0.008968609865470852,0.0,0.0,2.0,2.0,0.0,8.432925778384185,0.9940877204086984,9.083492877965696,0.17154819538773214,0
5,1.49999999925,2.965859927062386e-05,4.801025,4.5,0.6665425452121663,10.9989748,9.320868704115873e-05,2,3,0.6666666664444444,0.9999999998,0,2809.7528333333335,56193.02,3.05,18423.94097756592,0,0.0,0.0,0,0.4,0.0,0.0,2.0,2.0,0.0,11.031690517376745,0.9998135998182157,10.936619899291378,0.17358397714650803,0
4,2.9999999969999998,0.07172314864622556,56.620426,0.0,0.33332820791749174,201.998446,7.69312849066278e-06,1,3,0.3333333332222222,0.99999999975,0,0.9295000000000001,18.59,0.0,18590000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.153562724364001,0.9999846138514853,2.9750192319564492,0.11685624437632347,0
689,228.66666659044444,0.0017343332691789446,226.16,400.0,0.023136773473542753,4025.99,-0.6820657776098097,2,3,0.6666666664444444,0.007256894049336347,0,6621.180333333334,232.52,79254.79,0.0029338289837118627,0,0.0,0.0,0,0.023222060957910014,0.0,0.0,16.0,16.0,0.0,7.954006843540847,5.290609374991734,11.283365245805234,0.6252967260782157,0
4,0.9999999995,0.012118274357731459,96.998974,95.781624,0.9999898415643568,201.9989738,5.080312937683447e-06,2,2,0.9999999995,0.99999999975,0,5.501333333333333,164.23,0.82,200.28048756063356,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.335243722995513,0.9999898395940595,5.112288947822756,0.16406777098724834,0
13,0.0,9.736994053617732e-05,0.0,13.288954,0.0,76.71708878,0.9999999999869651,6,0,6000000000.0,0.4615384615029586,1,2225.1904999999997,0.0,10270.11,0.0,0,0.07692307692307693,0.0,1,0.07692307692307693,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.237090378873814,0.6394511091559602,0
2,0.9999999989999999,0.6600660066006601,0.0,0.0,0.9988131141834033,2.1202612849999998,0.0005941130974364261,1,1,0.9999999989999999,0.9999999995,0,0.050499999999999996,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.957487956812862,0.9988124783845526,0.0,0.5754986145061068,0
377,1.6928571428450512,0.0004978228700539565,88.9,97.478135,0.6269660025281748,2952.034846,-0.029768603202311325,36,69,0.5217391304272212,0.2785145888586777,1,12621.6245,1097.05,3552.12,0.3088437327566893,0,0.0,0.0,0,0.3925729442970822,0.9897516259383815,29.0,41.0,70.0,1.1331938904556624,9.463718604239483,1.0613639247517441,8.444659057052919,0.1930462001091407,0
4,2.9999999969999998,0.012898232942086934,76.470092,0.0,0.33332850494719474,201.9985356,7.249740675806911e-06,1,3,0.3333333332222222,0.99999999975,0,5.168666666666667,103.37,0.0,103370000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.8675416716575635,0.9999855009801981,4.647942277831961,0.16344856720102222,0
375,0.9633507853352705,0.0005302346514566147,0.405159,0.405138,1.034575439940438,54.90660083,0.001670344468824217,3,184,0.016304347825998346,0.4986666666653369,1,11787.234166666667,1078.52,2663.8,0.4048802462645826,0,0.0,0.0,0,0.005333333333333333,0.0,0.0,2.0,2.0,0.0,5.641617996295069,0.9966648820763168,8.227728197170235,0.17214002697707587,0
389,0.0,0.0012182641789900037,0.0,4.9981,0.0,313.4590502,0.9999999999968098,8,0,7999999999.999999,0.020565552699175926,1,5321.779500000001,0.0,820.84,0.0,0,0.002570694087403599,0.0,1,0.005141388174807198,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.711545728908009,0.6363348854319806,0
2,0.9999999989999999,0.21164021164021166,0.0,0.0,0.9999444058773342,22.3039318,2.779778944500728e-05,1,1,0.9999999989999999,0.9999999995,0,0.1575,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.9832560869889653,0.9999444058768361,0.0,0.22070096409818385,0
11,0.0,0.00011236724065896235,0.0,0.0,0.0,0.0,0.0,1,0,999999999.9999999,0.09090909090082644,0,1631.555,0.0,8899.39,0.0,0,0.0,0.0,0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,9.093850374984871,0.1724661615601863,0
98,0.1529411764687889,0.00030541078841795033,233.229639,29.722113,6.53821673474252,1280.0359193,1.8732237618061403e-05,8,5,1.59999999968,0.1326530612231362,1,5347.988333333333,1496.51,3546.17,0.42200740517222185,0,0.0,0.0,0,2.295918367346939,0.99990760073853,1.0,4.0,5.0,6.757996217932588,11.990383927507745,0.9999625362827905,8.525891253359374,0.17341503308431389,0
15,0.874999999890625,0.00012332539528872325,19.447765999999998,5.578118,1.1428008993824619,125.28923825999999,2.4644255507147785e-05,4,5,0.79999999984,0.59999999996,1,2027.1575,10914.15,5653.8,1.930409635996687,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.192232901293185,0.9999507126876722,9.715285740881118,0.17355532652909572,0
7,1.3333333328888888,0.002472039467875847,1673.5975290000001,1493.11325,0.749999315499721,4008.038173,4.5583398189844146e-07,3,4,0.7499999998125,0.9999999998571428,1,47.1945,11.9,928.02,0.01282299950430721,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.219331472084368,0.9999990883319527,6.846858120030831,0.17171110236400575,0
63,1.8636363635516529,0.00011003001863419492,313.906454,149.994671,0.6223368086209352,1270.6755773,-0.0739924177182232,15,14,1.0714285713520408,0.4603174603101537,1,9542.850333333334,7357.1,12314.99,0.5974101481202504,0,0.0,0.0,0,0.30158730158730157,1.0484552791152792,6.0,7.0,13.0,1.164950310128088,11.92672251176091,1.15980952884867,9.887006991063748,0.22272505257622227,0
408,0.0652741514358609,0.0007856403733501697,15.999,1.3458780000000001,15.315981803828988,165.30557392,0.00013084399084048234,4,22,0.18181818180991735,0.06372549019592225,1,8655.359666666667,2399.06,1199.33,2.000333519546747,0,0.0,0.0,0,0.024509803921568627,0.0,0.0,10.0,10.0,0.0,8.344889672062662,0.9997383462541392,8.188519665642426,0.17296020907502002,0
2,0.9999999989999999,0.06056935190793458,0.0,0.0,0.9999476749587561,40.018071039999995,2.616210558793186e-05,1,1,0.9999999989999999,0.9999999995,0,0.5503333333333333,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.803146631030636,0.9999476769578006,0.0,0.12567829605588754,0
2,0.9999999989999999,0.07974481658692185,0.0,0.0,0.6666666444444452,0.05,0.19999999600000007,1,1,0.9999999989999999,0.9999999995,0,0.418,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2237833440871328,0.6666666444444452,0.0,0.05746810194854136,0
8,1.6666666661111111,2.797608743926129e-05,0.009,0.029963999999999998,0.5781593572007009,0.13653196,0.01854481530518704,1,4,0.2499999999375,0.624999999921875,0,4765.975,31084.38,43512.19,0.714383256737923,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.173709782331708,0.9635856523592079,11.219863211934776,0.1613304848326143,0
2,0.9999999989999999,0.7782101167315175,0.0,0.0,0.9921399900786,0.19921394,0.003945808190200906,1,1,0.9999999989999999,0.9999999995,0,0.04283333333333333,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999391416120546,0.9921393900786061,0.0,0.6668480997058428,0
5,1.49999999925,0.0670690811535882,84.734145,90.39707000000001,0.6666564752343238,201.9984557,7.644890128693966e-06,2,3,0.6666666664444444,0.9999999998,0,1.2425,24.85,0.0,24850000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.2205152544422235,0.9999847098910891,3.2523106009544382,0.12054251110210097,0
34,0.699999999965,7.64947840119152e-05,12.468226,8.257176000000001,1.4282312722216153,70.51395496,0.00011892906878699731,7,7,0.9999999998571428,0.4117647058702423,1,7407.9125,16497.9,10675.21,1.5454403238904393,0,0.0,0.0,0,0.2647058823529412,0.0,0.0,9.0,9.0,0.0,10.401792483297145,0.9997621700905963,10.210019960763121,0.17352979828742618,0
18,1.5714285712040816,0.0006596035343023154,2.353517,4.782366,0.6358875444178776,14.678857028,0.00037448610536500924,5,7,0.7142857141836735,0.6666666666296296,1,454.8186666666667,730.58,2750.38,0.2656287494817932,0,0.0,0.0,0,0.16666666666666666,1.0,1.0,1.0,2.0,2.0,6.9198498473577645,0.9992513080278115,8.155350632611375,0.1728982185963866,0
3,1.9999999979999998,0.009207537904364373,98.999016,0.0,0.4999951287079208,201.9990158,4.872390076244756e-06,1,2,0.49999999975,0.9999999996666666,0,5.4303333333333335,162.91,0.0,162910000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.609878590682301,0.9999902554356436,5.099317496701269,0.16637334570751589,0
5143,0.5135373749262762,0.004441289264736315,87.91958199999999,88.28649499999997,1.9499224820009287,4141.004369,-0.0006783781722204991,7,1,6.999999992999999,0.0015555123468789507,1,19299.951333333334,28.24,326.29,0.08654877562877639,0,0.0,0.0,0,0.0021388294769589733,0.0,0.0,10.0,10.0,0.0,5.592258575994606,1.0013576773747361,5.873609633868467,0.17060222090796745,0
26,1.59999999984,2.9449803924904493e-05,14.724788,15.838007,0.6248699113667437,73.92275634,0.0001041541249420333,6,10,0.59999999994,0.6153846153609468,1,14714.302833333333,5331.99,79754.63,0.06685492741925995,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.269982955959064,0.9997917134169705,11.351436828068126,0.1735768729962343,0
241,39.16666666013889,0.0007299131903036636,49.0,43.2772,0.10478015595795866,1022.3087277000002,-0.6081419495440661,2,8,0.24999999996875,0.04149377593343779,1,5502.9375,1395.79,360.93,3.8672041670022796,0,0.0,0.0,0,0.0912863070539419,0.9914519665661332,2.0,15.0,17.0,2.1245399283559996,8.474957875287087,4.1038890171274325,7.47177279366012,0.5769950001240977,0
16,0.999999999875,0.0002925389584186953,1.366524,1.365918,0.9992782320334512,12.409505956,0.0003607866433614542,1,1,0.9999999989999999,0.1249999999921875,0,911.5595,19.77,6816.93,0.0029001324643200235,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.882799367122946,0.9992786867923394,8.83020669675949,0.17319804919826126,0
15,0.0,0.0001698259962842072,0.0,1.81346,0.0,20.54798996,0.9999999999513335,2,0,1999999999.9999998,0.13333333332444444,0,1472.095,0.0,5888.38,0.0,0,0.06666666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.680906007947183,0.643850568894666,0
135,0.0,0.0007143526139749597,0.0,1.019942,0.0,32.87813819,0.9999999999695848,4,0,3999999999.9999995,0.029629629629410154,0,3149.705,0.0,1399.87,0.0,0,0.007407407407407408,0.0,1,0.014814814814814815,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.244848751168,0.6411908547386173,0
4,0.9999999995,0.012298988408203424,100.911783,82.86270200000001,0.9999858613663369,201.9985715,7.071861891820003e-06,2,2,0.9999999995,0.99999999975,0,5.4205000000000005,161.78,0.84,192.59523786595807,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.32044089761662,0.9999858564257427,5.097546666085552,0.16392331447193953,0
10,0.9999999998,0.0013980285002090052,2.000683,2.000546,0.9997570768993538,19.674663489,0.00012153961368718689,5,1,4.999999995,0.59999999994,1,119.2155,2.12,1428.46,0.0014841157610283214,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.250026878167769,0.999756950211162,7.2665340084114955,0.1724813492114805,0
3,1.9999999979999998,0.009526228883525974,98.999016,0.0,0.4999951287079208,201.9990158,4.872390076244756e-06,1,2,0.49999999975,0.9999999996666666,0,5.248666666666667,157.46,0.0,157460000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.575858460597484,0.9999902554356436,5.065502195537096,0.16612092785096017,0
107,1.4883720929886426,0.00021440923003280982,20.0,23.248559999999998,0.6712821602000466,397.32629510000004,0.0004414056083436865,23,30,0.7666666666411112,0.4953271027991091,1,8317.428,5246.94,3796.31,1.3821157913865352,0,0.0,0.0,0,0.40186915887850466,0.8282663321316465,6.0,20.0,26.0,1.397699438005062,9.579974752946596,0.9991175780578613,9.109884475651812,0.1732063876040038,0
2,0.9999999989999999,0.02050230650948232,0.0,0.0,0.9978284675348311,2.8014267999999998,0.0010866676933744377,1,1,0.9999999989999999,0.9999999995,0,1.6258333333333332,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.237658705393046,0.9978290230306399,0.0,0.15670888598273391,0
3,1.9999999979999998,0.009370022175719148,100.585164,0.0,0.4999951287079208,201.9990158,4.872390076244756e-06,1,2,0.49999999975,0.9999999996666666,0,5.336166666666667,160.08,0.0,160080000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.59238883260801,0.9999902554356436,5.081901135983253,0.16624465072026745,0
13,1.1666666664722223,8.589068441529388e-05,73.31926999999997,72.575289,0.8571051785054082,325.89206719999993,2.198654315688116e-05,2,1,1.9999999979999998,0.2307692307514793,0,2522.586333333333,21.19,25201.14,0.0008408349781001637,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.509914157026683,0.9999560281198141,10.13552463886768,0.1735867416800813,0
2,0.9999999989999999,0.005137162231583273,0.0,0.0,0.9998966665000173,11.99938,5.166933624473353e-05,1,1,0.9999999989999999,0.9999999995,0,6.488666666666666,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.063766298847684,0.9998966665000173,0.0,0.16956618905531437,0
14,0.0,6.99568016749657e-05,0.0,14.558,0.0,78.956091,0.9999999999873347,4,0,3999999999.9999995,0.2857142856938775,0,3335.391666666667,0.0,14294.54,0.0,0,0.07142857142857142,0.0,1,0.14285714285714285,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.567702879488898,0.6417012457572119,0
10,0.0,9.51373402644057e-05,0.0,12.829449,0.0,50.72051414,0.9999999999802842,4,0,3999999999.9999995,0.39999999996,0,1751.8533333333332,0.0,10511.12,0.0,0,0.1,0.0,1,0.2,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.26028415618435,0.6416813016123015,0
4,2.9999999969999998,0.012197725124264324,75.197936,0.0,0.33332850494719474,201.9985356,7.249740675806911e-06,1,3,0.3333333332222222,0.99999999975,0,5.4655000000000005,109.31,0.0,109310000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.923361719116275,0.9999855009801981,4.7032945839812905,0.16400340148701442,0
